tweet_id,created_at,text,county_fips,is_retweet,user_type,date,sentiment_score
764,2020-03-12 15:07:02+00:00,vaccine is working well,37177,False,person,2020-03-12,0.2732
767,2020-07-15 20:52:58+00:00,covid is getting worse here,01049,False,person,2020-07-15,-0.4767
768,2020-11-09 14:46:15+00:00,vaccine is working well,05007,False,person,2020-11-09,0.2732
773,2020-03-16 22:06:55+00:00,covid is getting worse here,22121,False,person,2020-03-16,-0.4767
775,2020-09-01 20:16:17+00:00,wearing masks is important,38099,False,person,2020-09-01,0.2023
776,2020-08-19 01:13:40+00:00,covid is getting worse here,55139,False,person,2020-08-19,-0.4767
777,2020-04-15 13:06:12+00:00,wearing masks is important,06097,False,person,2020-04-15,0.2023
783,2020-12-07 15:54:16+00:00,vaccine is working well,08033,False,person,2020-12-07,0.2732
786,2020-05-01 20:31:55+00:00,wearing masks is important,37059,False,person,2020-05-01,0.2023
788,2020-11-30 02:59:02+00:00,wearing masks is important,22089,False,person,2020-11-30,0.2023
789,2020-03-16 08:05:17+00:00,wearing masks is important,22051,False,person,2020-03-16,0.2023
790,2020-04-30 15:01:50+00:00,"hospital is full, very sad.",37059,False,person,2020-04-30,-0.5256
791,2020-11-30 15:13:07+00:00,finally recovered from covid,39127,False,person,2020-11-30,0.0
793,2020-03-16 02:26:57+00:00,vaccine is working well,20147,False,person,2020-03-16,0.2732
799,2020-04-13 07:07:13+00:00,finally recovered from covid,39127,False,person,2020-04-13,0.0
803,2020-09-25 09:40:56+00:00,this pandemic will never end,72051,False,person,2020-09-25,0.0
804,2020-09-25 22:30:36+00:00,"hospital is full, very sad.",08099,False,person,2020-09-25,-0.5256
805,2020-03-24 09:49:57+00:00,finally recovered from covid,08033,False,person,2020-03-24,0.0
808,2020-07-01 21:42:02+00:00,wearing masks is important,48187,False,person,2020-07-01,0.2023
810,2020-03-07 01:52:11+00:00,wearing masks is important,19151,False,person,2020-03-07,0.2023
812,2020-11-07 23:49:08+00:00,wearing masks is important,40061,False,person,2020-11-07,0.2023
813,2020-11-03 21:27:25+00:00,"cases are dropping, great news!",48319,False,person,2020-11-03,0.6588
816,2020-12-13 04:09:48+00:00,this pandemic will never end,30105,False,person,2020-12-13,0.0
819,2020-03-11 08:57:02+00:00,this pandemic will never end,51161,False,person,2020-03-11,0.0
821,2020-07-11 11:16:37+00:00,wearing masks is important,30105,False,person,2020-07-11,0.2023
824,2020-12-02 05:14:47+00:00,vaccine is working well,29115,False,person,2020-12-02,0.2732
825,2020-12-05 20:21:51+00:00,vaccine is working well,48319,False,person,2020-12-05,0.2732
827,2020-03-26 02:26:05+00:00,this pandemic will never end,31171,False,person,2020-03-26,0.0
828,2020-10-15 15:51:34+00:00,finally recovered from covid,55067,False,person,2020-10-15,0.0
831,2020-10-19 17:17:08+00:00,i hate lockdown,41065,False,person,2020-10-19,-0.5719
833,2020-08-23 11:49:53+00:00,wearing masks is important,51197,False,person,2020-08-23,0.2023
835,2020-10-01 01:14:40+00:00,"hospital is full, very sad.",29139,False,person,2020-10-01,-0.5256
841,2020-05-16 22:50:57+00:00,"hospital is full, very sad.",19183,False,person,2020-05-16,-0.5256
842,2020-11-12 08:53:12+00:00,"hospital is full, very sad.",29139,False,person,2020-11-12,-0.5256
847,2020-04-13 09:40:36+00:00,this pandemic will never end,08099,False,person,2020-04-13,0.0
848,2020-08-14 18:09:32+00:00,finally recovered from covid,09001,False,person,2020-08-14,0.0
853,2020-03-04 08:59:00+00:00,wearing masks is important,13003,False,person,2020-03-04,0.2023
854,2020-08-20 17:43:01+00:00,wearing masks is important,32001,False,person,2020-08-20,0.2023
862,2020-06-13 23:15:47+00:00,this pandemic will never end,21183,False,person,2020-06-13,0.0
863,2020-03-07 19:15:52+00:00,i hate lockdown,29121,False,person,2020-03-07,-0.5719
869,2020-07-06 19:01:13+00:00,"hospital is full, very sad.",46091,False,person,2020-07-06,-0.5256
877,2020-06-06 10:24:14+00:00,finally recovered from covid,22051,False,person,2020-06-06,0.0
880,2020-10-19 08:39:34+00:00,wearing masks is important,28051,False,person,2020-10-19,0.2023
884,2020-10-08 03:09:19+00:00,vaccine is working well,48319,False,person,2020-10-08,0.2732
885,2020-08-08 17:43:00+00:00,i hate lockdown,48319,False,person,2020-08-08,-0.5719
887,2020-05-05 07:33:39+00:00,this pandemic will never end,45045,False,person,2020-05-05,0.0
889,2020-07-02 00:05:38+00:00,i hate lockdown,17093,False,person,2020-07-02,-0.5719
893,2020-05-11 05:20:59+00:00,covid is getting worse here,08099,False,person,2020-05-11,-0.4767
906,2020-09-29 01:40:20+00:00,"cases are dropping, great news!",22121,False,person,2020-09-29,0.6588
908,2020-08-29 11:24:43+00:00,finally recovered from covid,13167,False,person,2020-08-29,0.0
909,2020-04-23 04:33:05+00:00,"hospital is full, very sad.",31047,False,person,2020-04-23,-0.5256
910,2020-10-17 21:29:48+00:00,finally recovered from covid,01019,False,person,2020-10-17,0.0
911,2020-12-20 07:27:03+00:00,wearing masks is important,02105,False,person,2020-12-20,0.2023
912,2020-08-03 16:40:44+00:00,finally recovered from covid,20117,False,person,2020-08-03,0.0
914,2020-03-04 03:45:48+00:00,vaccine is working well,37177,False,person,2020-03-04,0.2732
916,2020-06-17 01:03:15+00:00,wearing masks is important,72051,False,person,2020-06-17,0.2023
919,2020-03-15 13:39:25+00:00,covid is getting worse here,20117,False,person,2020-03-15,-0.4767
922,2020-07-06 08:32:12+00:00,vaccine is working well,04003,False,person,2020-07-06,0.2732
925,2020-08-13 14:04:06+00:00,finally recovered from covid,13215,False,person,2020-08-13,0.0
926,2020-06-06 23:04:39+00:00,"cases are dropping, great news!",55139,False,person,2020-06-06,0.6588
928,2020-12-07 20:33:46+00:00,finally recovered from covid,38081,False,person,2020-12-07,0.0
935,2020-11-17 11:23:17+00:00,vaccine is working well,08093,False,person,2020-11-17,0.2732
936,2020-09-02 19:01:52+00:00,wearing masks is important,42085,False,person,2020-09-02,0.2023
938,2020-07-24 08:27:17+00:00,vaccine is working well,21183,False,person,2020-07-24,0.2732
939,2020-07-01 13:46:39+00:00,vaccine is working well,27093,False,person,2020-07-01,0.2732
942,2020-07-01 16:21:20+00:00,this pandemic will never end,56045,False,person,2020-07-01,0.0
944,2020-11-27 13:50:33+00:00,"cases are dropping, great news!",01121,False,person,2020-11-27,0.6588
946,2020-10-15 14:48:20+00:00,vaccine is working well,48277,False,person,2020-10-15,0.2732
950,2020-06-25 10:14:26+00:00,wearing masks is important,39127,False,person,2020-06-25,0.2023
951,2020-04-08 23:53:13+00:00,i hate lockdown,51161,False,person,2020-04-08,-0.5719
952,2020-06-24 18:49:53+00:00,covid is getting worse here,38099,False,person,2020-06-24,-0.4767
957,2020-11-15 05:40:34+00:00,this pandemic will never end,20051,False,person,2020-11-15,0.0
961,2020-06-17 06:28:17+00:00,"hospital is full, very sad.",51181,False,person,2020-06-17,-0.5256
962,2020-12-24 08:15:25+00:00,wearing masks is important,20169,False,person,2020-12-24,0.2023
963,2020-08-24 12:06:38+00:00,covid is getting worse here,47149,False,person,2020-08-24,-0.4767
964,2020-07-24 00:38:11+00:00,covid is getting worse here,53015,False,person,2020-07-24,-0.4767
970,2020-11-08 13:26:51+00:00,vaccine is working well,20169,False,person,2020-11-08,0.2732
971,2020-12-11 19:47:32+00:00,wearing masks is important,37175,False,person,2020-12-11,0.2023
972,2020-07-12 15:25:16+00:00,covid is getting worse here,02070,False,person,2020-07-12,-0.4767
973,2020-08-06 23:24:55+00:00,wearing masks is important,20199,False,person,2020-08-06,0.2023
976,2020-07-31 13:25:35+00:00,covid is getting worse here,55121,False,person,2020-07-31,-0.4767
983,2020-05-15 02:41:27+00:00,"hospital is full, very sad.",48053,False,person,2020-05-15,-0.5256
984,2020-06-21 08:30:37+00:00,finally recovered from covid,20169,False,person,2020-06-21,0.0
985,2020-09-29 05:21:45+00:00,i hate lockdown,28051,False,person,2020-09-29,-0.5719
986,2020-06-07 01:46:22+00:00,covid is getting worse here,20169,False,person,2020-06-07,-0.4767
987,2020-07-18 16:04:23+00:00,vaccine is working well,20049,False,person,2020-07-18,0.2732
988,2020-06-29 16:51:29+00:00,finally recovered from covid,01049,False,person,2020-06-29,0.0
990,2020-06-11 05:38:19+00:00,covid is getting worse here,20147,False,person,2020-06-11,-0.4767
993,2020-12-10 23:53:38+00:00,covid is getting worse here,21205,False,person,2020-12-10,-0.4767
1003,2020-08-14 03:07:46+00:00,vaccine is working well,55121,False,person,2020-08-14,0.2732
1006,2020-03-07 15:23:53+00:00,vaccine is working well,41065,False,person,2020-03-07,0.2732
1007,2020-06-04 15:35:16+00:00,finally recovered from covid,01121,False,person,2020-06-04,0.0
1008,2020-10-13 09:56:47+00:00,vaccine is working well,20169,False,person,2020-10-13,0.2732
1009,2020-08-13 18:17:28+00:00,vaccine is working well,56019,False,person,2020-08-13,0.2732
1016,2020-11-02 18:09:53+00:00,covid is getting worse here,51181,False,person,2020-11-02,-0.4767
1021,2020-08-02 04:01:07+00:00,finally recovered from covid,53015,False,person,2020-08-02,0.0
1023,2020-03-28 03:58:08+00:00,"cases are dropping, great news!",31171,False,person,2020-03-28,0.6588
1024,2020-06-21 06:45:36+00:00,"hospital is full, very sad.",39127,False,person,2020-06-21,-0.5256
1025,2020-08-06 03:05:00+00:00,wearing masks is important,13003,False,person,2020-08-06,0.2023
1026,2020-05-20 01:35:04+00:00,"cases are dropping, great news!",37177,False,person,2020-05-20,0.6588
1030,2020-05-31 07:51:23+00:00,covid is getting worse here,38099,False,person,2020-05-31,-0.4767
1031,2020-12-07 04:24:04+00:00,finally recovered from covid,28051,False,person,2020-12-07,0.0
1033,2020-11-11 15:03:32+00:00,finally recovered from covid,36035,False,person,2020-11-11,0.0
1034,2020-09-16 15:05:57+00:00,covid is getting worse here,56019,False,person,2020-09-16,-0.4767
1037,2020-07-04 18:30:37+00:00,this pandemic will never end,01019,False,person,2020-07-04,0.0
1039,2020-11-19 03:58:36+00:00,covid is getting worse here,36035,False,person,2020-11-19,-0.4767
1046,2020-09-17 12:01:42+00:00,finally recovered from covid,08099,False,person,2020-09-17,0.0
1047,2020-06-07 12:51:45+00:00,"hospital is full, very sad.",20131,False,person,2020-06-07,-0.5256
1048,2020-09-09 09:36:07+00:00,i hate lockdown,08093,False,person,2020-09-09,-0.5719
1051,2020-03-19 01:04:23+00:00,"cases are dropping, great news!",48187,False,person,2020-03-19,0.6588
1053,2020-07-28 10:32:59+00:00,this pandemic will never end,13167,False,person,2020-07-28,0.0
1055,2020-07-25 14:28:29+00:00,"cases are dropping, great news!",51830,False,person,2020-07-25,0.6588
1058,2020-04-29 19:40:03+00:00,"hospital is full, very sad.",39111,False,person,2020-04-29,-0.5256
1059,2020-08-01 09:57:08+00:00,vaccine is working well,39111,False,person,2020-08-01,0.2732
1064,2020-09-02 02:14:36+00:00,covid is getting worse here,20169,False,person,2020-09-02,-0.4767
1065,2020-05-07 13:28:31+00:00,"hospital is full, very sad.",47017,False,person,2020-05-07,-0.5256
1066,2020-04-23 00:04:14+00:00,wearing masks is important,29139,False,person,2020-04-23,0.2023
1069,2020-07-05 13:25:47+00:00,wearing masks is important,20117,False,person,2020-07-05,0.2023
1075,2020-07-01 13:40:20+00:00,i hate lockdown,22051,False,person,2020-07-01,-0.5719
1076,2020-08-02 10:15:49+00:00,this pandemic will never end,01093,False,person,2020-08-02,0.0
1078,2020-09-07 23:33:33+00:00,vaccine is working well,17101,False,person,2020-09-07,0.2732
1084,2020-12-29 16:29:44+00:00,this pandemic will never end,01121,False,person,2020-12-29,0.0
1085,2020-03-03 14:38:47+00:00,this pandemic will never end,20051,False,person,2020-03-03,0.0
1088,2020-04-25 15:34:45+00:00,"hospital is full, very sad.",48277,False,person,2020-04-25,-0.5256
1089,2020-03-22 04:28:54+00:00,wearing masks is important,19189,False,person,2020-03-22,0.2023
1097,2020-03-21 17:21:57+00:00,wearing masks is important,29121,False,person,2020-03-21,0.2023
1098,2020-09-02 19:32:58+00:00,covid is getting worse here,19151,False,person,2020-09-02,-0.4767
1099,2020-12-26 01:33:59+00:00,wearing masks is important,01121,False,person,2020-12-26,0.2023
1101,2020-08-17 01:33:40+00:00,covid is getting worse here,39127,False,person,2020-08-17,-0.4767
1107,2020-05-28 08:58:45+00:00,this pandemic will never end,40061,False,person,2020-05-28,0.0
1114,2020-10-23 03:52:48+00:00,this pandemic will never end,22051,False,person,2020-10-23,0.0
1115,2020-10-23 10:00:29+00:00,covid is getting worse here,22089,False,person,2020-10-23,-0.4767
1118,2020-09-06 23:24:14+00:00,"cases are dropping, great news!",20049,False,person,2020-09-06,0.6588
1124,2020-08-24 13:08:17+00:00,finally recovered from covid,20051,False,person,2020-08-24,0.0
1128,2020-05-25 18:49:48+00:00,finally recovered from covid,29139,False,person,2020-05-25,0.0
1134,2020-07-12 10:07:51+00:00,this pandemic will never end,30105,False,person,2020-07-12,0.0
1135,2020-09-14 17:13:01+00:00,covid is getting worse here,31047,False,person,2020-09-14,-0.4767
1137,2020-06-07 04:51:21+00:00,"hospital is full, very sad.",55139,False,person,2020-06-07,-0.5256
1140,2020-11-20 02:18:09+00:00,vaccine is working well,48277,False,person,2020-11-20,0.2732
1141,2020-12-07 00:32:02+00:00,i hate lockdown,29115,False,person,2020-12-07,-0.5719
1143,2020-07-18 16:13:30+00:00,this pandemic will never end,26001,False,person,2020-07-18,0.0
1146,2020-10-30 07:01:38+00:00,"hospital is full, very sad.",01093,False,person,2020-10-30,-0.5256
1148,2020-04-15 19:42:35+00:00,wearing masks is important,21183,False,person,2020-04-15,0.2023
1149,2020-08-22 23:13:06+00:00,covid is getting worse here,22121,False,person,2020-08-22,-0.4767
1151,2020-08-30 19:42:50+00:00,"cases are dropping, great news!",20051,False,person,2020-08-30,0.6588
1154,2020-03-25 21:56:18+00:00,covid is getting worse here,20117,False,person,2020-03-25,-0.4767
1164,2020-09-13 13:12:04+00:00,covid is getting worse here,37127,False,person,2020-09-13,-0.4767
1168,2020-08-08 15:48:54+00:00,finally recovered from covid,47149,False,person,2020-08-08,0.0
1170,2020-05-12 00:47:20+00:00,finally recovered from covid,08093,False,person,2020-05-12,0.0
1174,2020-05-13 16:25:17+00:00,"cases are dropping, great news!",39127,False,person,2020-05-13,0.6588
1176,2020-03-09 01:12:07+00:00,"hospital is full, very sad.",42015,False,person,2020-03-09,-0.5256
1180,2020-03-15 17:24:28+00:00,wearing masks is important,47017,False,person,2020-03-15,0.2023
1184,2020-05-13 22:42:24+00:00,"hospital is full, very sad.",47115,False,person,2020-05-13,-0.5256
1185,2020-11-19 16:47:32+00:00,covid is getting worse here,38081,False,person,2020-11-19,-0.4767
1189,2020-09-05 07:21:59+00:00,wearing masks is important,55067,False,person,2020-09-05,0.2023
1199,2020-07-30 17:46:42+00:00,"cases are dropping, great news!",20049,False,person,2020-07-30,0.6588
1202,2020-10-09 08:41:40+00:00,this pandemic will never end,29121,False,person,2020-10-09,0.0
1203,2020-07-03 12:30:11+00:00,vaccine is working well,51167,False,person,2020-07-03,0.2732
1205,2020-10-07 05:54:49+00:00,this pandemic will never end,56033,False,person,2020-10-07,0.0
1208,2020-04-19 03:39:06+00:00,"cases are dropping, great news!",42015,False,person,2020-04-19,0.6588
1210,2020-05-25 19:53:01+00:00,this pandemic will never end,13167,False,person,2020-05-25,0.0
1211,2020-06-08 22:09:58+00:00,finally recovered from covid,39127,False,person,2020-06-08,0.0
1213,2020-05-05 20:32:02+00:00,i hate lockdown,19183,False,person,2020-05-05,-0.5719
1218,2020-12-13 10:04:20+00:00,covid is getting worse here,38081,False,person,2020-12-13,-0.4767
1220,2020-04-10 02:41:37+00:00,vaccine is working well,35005,False,person,2020-04-10,0.2732
1223,2020-11-15 21:22:05+00:00,vaccine is working well,48053,False,person,2020-11-15,0.2732
1224,2020-12-18 16:22:32+00:00,covid is getting worse here,19183,False,person,2020-12-18,-0.4767
1226,2020-10-08 02:07:13+00:00,finally recovered from covid,55139,False,person,2020-10-08,0.0
1227,2020-06-05 20:58:40+00:00,"hospital is full, very sad.",20169,False,person,2020-06-05,-0.5256
1231,2020-06-08 01:24:54+00:00,covid is getting worse here,16073,False,person,2020-06-08,-0.4767
1234,2020-03-22 23:33:51+00:00,i hate lockdown,38099,False,person,2020-03-22,-0.5719
1237,2020-08-22 11:36:04+00:00,i hate lockdown,31171,False,person,2020-08-22,-0.5719
1238,2020-05-11 19:01:30+00:00,"hospital is full, very sad.",20117,False,person,2020-05-11,-0.5256
1242,2020-06-15 12:02:24+00:00,i hate lockdown,04003,False,person,2020-06-15,-0.5719
1245,2020-05-23 04:02:00+00:00,wearing masks is important,20049,False,person,2020-05-23,0.2023
1247,2020-06-25 20:18:22+00:00,this pandemic will never end,56045,False,person,2020-06-25,0.0
1249,2020-11-21 11:11:24+00:00,wearing masks is important,32001,False,person,2020-11-21,0.2023
1251,2020-07-05 10:17:21+00:00,wearing masks is important,13003,False,person,2020-07-05,0.2023
1252,2020-09-07 15:26:39+00:00,this pandemic will never end,20049,False,person,2020-09-07,0.0
1253,2020-10-14 02:19:29+00:00,this pandemic will never end,37059,False,person,2020-10-14,0.0
1257,2020-03-09 03:36:47+00:00,vaccine is working well,01121,False,person,2020-03-09,0.2732
1259,2020-12-28 09:37:24+00:00,"cases are dropping, great news!",39127,False,person,2020-12-28,0.6588
1260,2020-03-03 04:28:54+00:00,"cases are dropping, great news!",46091,False,person,2020-03-03,0.6588
1264,2020-11-19 02:52:09+00:00,i hate lockdown,51181,False,person,2020-11-19,-0.5719
1268,2020-08-04 21:23:07+00:00,"hospital is full, very sad.",38099,False,person,2020-08-04,-0.5256
1269,2020-03-07 10:29:27+00:00,vaccine is working well,50015,False,person,2020-03-07,0.2732
1270,2020-12-24 02:40:23+00:00,covid is getting worse here,53015,False,person,2020-12-24,-0.4767
1272,2020-10-02 06:27:25+00:00,"hospital is full, very sad.",37175,False,person,2020-10-02,-0.5256
